# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_idr            15:(.)rho_idm_dr         16:(.)rho_crit           17:(.)rho_g_twin         18:(.)rho_ur_twin        19:(.)rho_b_twin         20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       3.371470703496e+01       8.219523294539e-02       2.401489052529e+03       2.622605875879e-02       1.142677227981e+04       3.291622846854e+02       3.966770520489e+05       6.323217266123e+02       3.996070024549e-06       1.041869973121e-04       5.590739219251e-04       4.191249637826e-08       2.762541850130e-06       4.537683722289e-07       1.729094603892e-05       6.878061580194e-04       4.537683722289e-07       0.000000000000e+00       1.729094603892e-05       6.878061580194e-04       2.362214252591e-06      -6.807940775636e-09       3.784240917300e-02       9.929515395965e-01 
       3.334355765230e+01       8.354288564777e-02       2.415755876448e+03       2.580517351053e-02       1.141250545589e+04       3.323041127956e+02       3.919460390816e+05       6.341339202544e+02       3.827896608368e-06       1.008808780353e-04       5.413330798034e-04       4.191249637826e-08       2.646281099586e-06       4.346716655036e-07       1.674226020011e-05       6.659069799087e-04       4.346716655036e-07       0.000000000000e+00       1.674226020011e-05       6.659069799087e-04       2.261037294774e-06      -6.486118135389e-09       3.824848765431e-02       9.930249322832e-01 
       3.297637638217e+01       8.491251828521e-02       2.430100368975e+03       2.539105867813e-02       1.139816096336e+04       3.354731191801e+02       3.872682069559e+05       6.359466822272e+02       3.666800720292e-06       9.767967035929e-05       5.241551998713e-04       4.191249637826e-08       2.534913148084e-06       4.163786379901e-07       1.621098556303e-05       6.447058607963e-04       4.163786379901e-07       0.000000000000e+00       1.621098556303e-05       6.447058607963e-04       2.164118339077e-06      -6.179512453621e-09       3.865895400063e-02       9.930975039496e-01 
       3.261312079984e+01       8.630448847793e-02       2.444522943944e+03       2.498360496907e-02       1.138373838840e+04       3.386694873167e+02       3.826429736029e+05       6.377600067995e+02       3.512484504661e-06       9.458004517131e-05       5.075224179018e-04       4.191249637826e-08       2.428232083634e-06       3.988554670883e-07       1.569656962583e-05       6.241805172508e-04       3.988554670883e-07       0.000000000000e+00       1.569656962583e-05       6.241805172508e-04       2.071278188749e-06      -5.887404003494e-09       3.907385560473e-02       9.931692615808e-01 
       3.225374893414e+01       8.771915965711e-02       2.459024017419e+03       2.458270486573e-02       1.136923731492e+04       3.418934008745e+02       3.780697632431e+05       6.395738882905e+02       3.364662640979e-06       9.157877899981e-05       4.914174365459e-04       4.191249637826e-08       2.326040659991e-06       3.820697536122e-07       1.519847741895e-05       6.043093785156e-04       3.820697536122e-07       0.000000000000e+00       1.519847741895e-05       6.043093785156e-04       1.982345188482e-06      -5.609107111631e-09       3.949324037036e-02       9.932402120416e-01 
       3.189821926265e+01       8.915690116119e-02       2.473604007703e+03       2.418825259626e-02       1.135465732464e+04       3.451450436872e+02       3.735480063182e+05       6.413883210688e+02       3.223061816380e-06       8.867275066220e-05       4.758235073432e-04       4.191249637826e-08       2.228149931960e-06       3.659904618856e-07       1.471619094876e-05       5.850715636607e-04       3.659904618856e-07       0.000000000000e+00       1.471619094876e-05       5.850715636607e-04       1.897154907030e-06      -5.343968546215e-09       3.991715671781e-02       9.933103620742e-01 
       3.154649070686e+01       9.061808832938e-02       2.488263335352e+03       2.380014410603e-02       1.133999799699e+04       3.484245997249e+02       3.690771394248e+05       6.432032995521e+02       3.087420220289e-06       8.585893801901e-05       4.607244133048e-04       4.191249637826e-08       2.134378906047e-06       3.505878623599e-07       1.424920865891e-05       5.664468594678e-04       3.505878623599e-07       0.000000000000e+00       1.424920865891e-05       5.664468594678e-04       1.815549833187e-06      -5.091365981416e-09       4.034565358929e-02       9.933797183000e-01 
       3.119852262746e+01       9.210310259973e-02       2.503002423180e+03       2.341827702943e-02       1.132525890916e+04       3.517322530662e+02       3.646566052485e+05       6.450188182067e+02       2.957487060348e-06       8.313441483094e-05       4.461044520483e-04       4.191249637826e-08       2.044554205816e-06       3.358334766453e-07       1.379704490871e-05       5.484156990272e-04       3.358334766453e-07       0.000000000000e+00       1.379704490871e-05       5.484156990272e-04       1.737379084558e-06      -4.850706534540e-09       4.077878045461e-02       9.934482872176e-01 
       3.085427481964e+01       9.361233160961e-02       2.517821696280e+03       2.304255066227e-02       1.131043963606e+04       3.550681878680e+02       3.602858524981e+05       6.468348715473e+02       2.833022098725e-06       8.049634771575e-05       4.319484194680e-04       4.191249637826e-08       1.958509751328e-06       3.217000248568e-07       1.335922946808e-05       5.309591410232e-04       3.217000248568e-07       0.000000000000e+00       1.335922946808e-05       5.309591410232e-04       1.662498128592e-06      -4.621425372464e-09       4.121658731684e-02       9.935160752009e-01 
       3.051370750843e+01       9.514616929380e-02       2.532721582024e+03       2.267286593452e-02       1.129553975032e+04       3.584325883362e+02       3.559643358413e+05       6.486514541361e+02       2.713795207922e-06       7.794199320163e-05       4.182415939232e-04       4.191249637826e-08       1.876086452066e-06       3.081613751751e-07       1.293530702855e-05       5.140588496849e-04       3.081613751751e-07       0.000000000000e+00       1.293530702855e-05       5.140588496849e-04       1.590768515343e-06      -4.402984384045e-09       4.165912471791e-02       9.935830885019e-01 
       3.017678134410e+01       9.670501598787e-02       2.547702510083e+03       2.230912538362e-02       1.128055882226e+04       3.618256386942e+02       3.516915158407e+05       6.504685605827e+02       2.599585945289e-06       7.546869487414e-05       4.049697209284e-04       4.191249637826e-08       1.797131912792e-06       2.951924955309e-07       1.252483672974e-05       4.976970753823e-04       2.951924955309e-07       0.000000000000e+00       1.252483672974e-05       4.976970753823e-04       1.522057621492e-06      -4.194870915411e-09       4.210644374447e-02       9.936493332493e-01 
       2.984345739763e+01       9.828927853324e-02       2.562764912435e+03       2.195123312811e-02       1.126549641991e+04       3.652475231512e+02       3.474668588905e+05       6.522861855435e+02       2.490183145441e-06       7.307388061366e-05       3.921189983293e-04       4.191249637826e-08       1.721500151776e-06       2.827694073219e-07       1.212739170091e-05       4.818566358448e-04       2.827694073219e-07       0.000000000000e+00       1.212739170091e-05       4.818566358448e-04       1.456238405134e-06      -3.996596565125e-09       4.255859603368e-02       9.937148154432e-01 
       2.951369715622e+01       9.989937037994e-02       2.577909223374e+03       2.159909484179e-02       1.125035210897e+04       3.686984258698e+02       3.432898371538e+05       6.541043237212e+02       2.385384529823e-06       7.075505992047e-05       3.796760619492e-04       4.191249637826e-08       1.649051330884e-06       2.708691410781e-07       1.174255861699e-05       4.665208979849e-04       2.708691410781e-07       0.000000000000e+00       1.174255861699e-05       4.665208979849e-04       1.393189170883e-06      -3.807696036413e-09       4.301563377906e-02       9.937795409592e-01 
       2.918746251881e+01       1.015357116957e-01       2.593135879525e+03       2.125261772828e-02       1.123512545281e+04       3.721785309320e+02       3.391599285010e+05       6.559229698644e+02       2.284996332714e-06       6.850982132476e-05       3.676279716909e-04       4.191249637826e-08       1.579651497030e-06       2.594696939930e-07       1.136993726879e-05       4.516737603046e-04       2.594696939930e-07       0.000000000000e+00       1.136993726879e-05       4.516737603046e-04       1.332793344867e-06      -3.627726043720e-09       4.347760973644e-02       9.938435155452e-01 
       2.886471579170e+01       1.031987294756e-01       2.608445319856e+03       2.091171049599e-02       1.121981601248e+04       3.756880223050e+02       3.350766164480e+05       6.577421187670e+02       2.188832942965e-06       6.633582987884e-05       3.559621980794e-04       4.191249637826e-08       1.513172334503e-06       2.485499892416e-07       1.100914014679e-05       4.372996358681e-04       2.485499892416e-07       0.000000000000e+00       1.100914014679e-05       4.372996358681e-04       1.274939259191e-06      -3.456264271054e-09       4.394457723004e-02       9.939067448200e-01 
       2.854541968419e+01       1.048888576498e-01       2.623837985683e+03       2.057628333351e-02       1.120442334666e+04       3.792270838059e+02       3.310393900964e+05       6.595617652680e+02       2.096716560818e-06       6.423082472882e-05       3.446666092320e-04       4.191249637826e-08       1.449490927720e-06       2.380898370106e-07       1.065979203810e-05       4.233834358208e-04       2.380898370106e-07       0.000000000000e+00       1.065979203810e-05       4.233834358208e-04       1.219519945471e-06      -3.292908379641e-09       4.441659015836e-02       9.939692342750e-01 
       2.822953730428e+01       1.066065371990e-01       2.639314320688e+03       2.024624788542e-02       1.118894701165e+04       3.827958990652e+02       3.270477440727e+05       6.613819042507e+02       2.008476869163e-06       6.219261676352e-05       3.337294582414e-04       4.191249637826e-08       1.388489533966e-06       2.280698971691e-07       1.032152963633e-05       4.099105534379e-04       2.280698971691e-07       0.000000000000e+00       1.032152963633e-05       4.099105534379e-04       1.166432937054e-06      -3.137275062562e-09       4.489370300049e-02       9.940309892708e-01 
       2.791703215437e+01       1.083522162680e-01       2.654874770928e+03       1.992151722850e-02       1.117338656141e+04       3.863946514900e+02       3.231011784695e+05       6.632025306425e+02       1.923950718637e-06       6.021908633782e-05       3.231393709598e-04       4.191249637826e-08       1.330055365689e-06       2.184716435101e-07       9.994001163707e-06       3.968668486856e-04       2.184716435101e-07       0.000000000000e+00       9.994001163707e-06       3.968668486856e-04       1.115580079567e-06      -2.988999144150e-09       4.537597082221e-02       9.940920150356e-01 
       2.760786812709e+01       1.101263502801e-01       2.670519784846e+03       1.960200584832e-02       1.115774154749e+04       3.900235242250e+02       3.191991987869e+05       6.650236394143e+02       1.842981825968e-06       5.830818106835e-05       3.128853341703e-04       4.191249637826e-08       1.274080381972e-06       2.092773294960e-07       9.676866005267e-06       3.842386332777e-04       2.092773294960e-07       0.000000000000e+00       9.676866005267e-06       3.842386332777e-04       1.066867349434e-06      -2.847732722022e-09       4.586344928219e-02       9.941523166666e-01 
       2.730200950112e+01       1.119294020569e-01       2.686249813282e+03       1.928762961622e-02       1.114201151906e+04       3.936827001142e+02       3.153413158740e+05       6.668452255800e+02       1.765420485018e-06       5.645791369910e-05       3.029566841331e-04       4.191249637826e-08       1.220461088764e-06       2.004699554474e-07       9.369794354633e-06       3.720126562125e-04       2.004699554474e-07       0.000000000000e+00       9.369794354633e-06       3.720126562125e-04       1.020204680032e-06      -2.713144349731e-09       4.635619463840e-02       9.942118991252e-01 
       2.699942093703e+01       1.137618419392e-01       2.702065309485e+03       1.897830576667e-02       1.112619602285e+04       3.973723616598e+02       3.115270458719e+05       6.686672841961e+02       1.691123289989e-06       5.466636003478e-05       2.933430954964e-04       4.191249637826e-08       1.169098347533e-06       1.920332371111e-07       9.072466871023e-06       3.601760897732e-04       1.920332371111e-07       0.000000000000e+00       9.072466871023e-06       3.601760897732e-04       9.755057951661e-07      -2.584918258103e-09       4.685426375448e-02       9.942707672394e-01 
       2.670006747323e+01       1.156241479047e-01       2.717966729127e+03       1.867395287503e-02       1.111029460321e+04       4.010926909817e+02       3.077559101565e+05       6.704898103611e+02       1.619952870274e-06       5.293165693969e-05       2.840345705579e-04       4.191249637826e-08       1.119897191960e-06       1.839515755519e-07       8.784574347153e-06       3.487165159790e-04       1.839515755519e-07       0.000000000000e+00       8.784574347153e-06       3.487165159790e-04       9.326880495503e-07      -2.462753613446e-09       4.735771410607e-02       9.943289257013e-01 
       2.640391452192e+01       1.175168056961e-01       2.733954530308e+03       1.837449083566e-02       1.109430680203e+04       4.048438697749e+02       3.040274352828e+05       6.723127992151e+02       1.551777636463e-06       5.125200040023e-05       2.750214288682e-04       4.191249637826e-08       1.072766652358e-06       1.762100283112e-07       8.505817387676e-06       3.376219134696e-04       1.762100283112e-07       0.000000000000e+00       8.505817387676e-06       3.376219134696e-04       8.916722759993e-07      -2.346363810866e-09       4.786660378745e-02       9.943863790627e-01 
       2.611092786508e+01       1.194403089462e-01       2.750029173573e+03       1.807984084034e-02       1.107823215877e+04       4.086260792659e+02       3.003411529289e+05       6.741362459395e+02       1.486471537052e-06       4.962564364871e-05       2.662942971629e-04       4.191249637826e-08       1.027619587471e-06       1.687942817791e-07       8.235906097822e-06       3.268806448121e-04       1.687942817791e-07       0.000000000000e+00       8.235906097822e-06       3.268806448121e-04       8.523826390558e-07      -2.235475801035e-09       4.838099151808e-02       9.944431317352e-01 
       2.582107365054e+01       1.213951593022e-01       2.766191121923e+03       1.778992535718e-02       1.106207021042e+04       4.124395001688e+02       2.966965998410e+05       6.759601457560e+02       1.423913825374e-06       4.805089534687e-05       2.578440996155e-04       4.191249637826e-08       9.843725233561e-07       1.616906247300e-07       7.974559781923e-06       3.164814442141e-04       1.616906247300e-07       0.000000000000e+00       7.974559781923e-06       3.164814442141e-04       8.147464947750e-07      -2.129829448831e-09       4.890093664914e-02       9.944991879904e-01 
       2.553431838806e+01       1.233818665597e-01       2.782440840823e+03       1.750466810973e-02       1.104582049152e+04       4.162843126390e+02       2.930933177792e+05       6.777844939267e+02       1.363988836350e-06       4.652611782690e-05       2.496620483985e-04       4.191249637826e-08       9.429454990470e-07       1.548859229709e-07       7.721506651500e-06       3.064134056316e-04       1.548859229709e-07       0.000000000000e+00       7.721506651500e-06       3.064134056316e-04       7.786942564109e-07      -2.029176922327e-09       4.942649917037e-02       9.945545519558e-01 
       2.525062894545e+01       1.254009487942e-01       2.798778798216e+03       1.722399405650e-02       1.102948253412e+04       4.201606962274e+02       2.895308534636e+05       6.796092857532e+02       1.306585772631e-06       4.504972538838e-05       2.417396345446e-04       4.191249637826e-08       9.032619187111e-07       1.483675950577e-07       7.476483542617e-06       2.966659712584e-04       1.483675950577e-07       0.000000000000e+00       7.476483542617e-06       2.966659712584e-04       7.441592657551e-07      -1.933282110716e-09       4.995773971681e-02       9.946092276132e-01 
       2.496997254475e+01       1.274529324911e-01       2.815205464533e+03       1.694782937088e-02       1.101305586781e+04       4.240688298315e+02       2.860087585207e+05       6.814345165763e+02       1.251598499744e-06       4.362018264923e-05       2.340686190978e-04       4.191249637826e-08       8.652484100281e-07       1.421235890322e-07       7.239235642199e-06       2.872289203844e-04       1.421235890322e-07       0.000000000000e+00       7.239235642199e-06       2.872289203844e-04       7.110776698898e-07      -1.841920069766e-09       5.049471957555e-02       9.946632187997e-01 
       2.469231675845e+01       1.295383526873e-01       2.831721312707e+03       1.667610142125e-02       1.099654001963e+04       4.280088916471e+02       2.825265894314e+05       6.832601817754e+02       1.198925349850e-06       4.223600294892e-05       2.266410245451e-04       4.191249637826e-08       8.288346885303e-07       1.361423601397e-07       7.009516223044e-06       2.780923586119e-04       1.361423601397e-07       0.000000000000e+00       7.009516223044e-06       2.780923586119e-04       6.793883031284e-07      -1.754876493540e-09       5.103750069275e-02       9.947165292017e-01 
       2.441762950574e+01       1.316577531077e-01       2.848326818182e+03       1.640873875157e-02       1.097993451416e+04       4.319810591179e+02       2.790839074782e+05       6.850862767682e+02       1.148468933773e-06       4.089574680249e-05       2.194491265204e-04       4.191249637826e-08       7.939534276507e-07       1.304128494827e-07       6.787086387228e-06       2.692467074174e-04       1.304128494827e-07       0.000000000000e+00       6.787086387228e-06       2.692467074174e-04       6.490325739240e-07      -1.671947211108e-09       5.158614568059e-02       9.947691623534e-01 
       2.414587904879e+01       1.338116863025e-01       2.865022458923e+03       1.614567106217e-02       1.096323887342e+04       4.359855088838e+02       2.756802786939e+05       6.869127970098e+02       1.100135960932e-06       3.959802040350e-05       2.124854457715e-04       4.191249637826e-08       7.605401342408e-07       1.249244635744e-07       6.571714817674e-06       2.606826940478e-04       1.249244635744e-07       0.000000000000e+00       6.571714817674e-06       2.606826940478e-04       6.199543565373e-07      -1.592937707082e-09       5.214071782422e-02       9.948211216380e-01 
       2.387703398908e+01       1.360007137954e-01       2.881808715431e+03       1.588682919091e-02       1.094645261691e+04       4.400224167284e+02       2.723152738107e+05       6.887397379927e+02       1.053837066849e-06       3.834147417453e-05       2.057427403818e-04       4.191249637826e-08       7.285330293271e-07       1.196670547515e-07       6.363177537581e-06       2.523913417412e-04       1.196670547515e-07       0.000000000000e+00       6.363177537581e-06       2.523913417412e-04       5.920998872642e-07      -1.517662664843e-09       5.270128108903e-02       9.948724102837e-01 
       2.361106326381e+01       1.382254062271e-01       2.898686070752e+03       1.563214509468e-02       1.092957526159e+04       4.440919575246e+02       2.689884682096e+05       6.905670952459e+02       1.009486647927e-06       3.712480136372e-05       1.992139982394e-04       4.191249637826e-08       6.978729338858e-07       1.146309024123e-07       6.161257677507e-06       2.443639602612e-04       1.146309024123e-07       0.000000000000e+00       6.161257677507e-06       2.443639602612e-04       5.654176650301e-07      -1.445945531384e-09       5.326790012777e-02       9.949230313584e-01 
       2.334793614228e+01       1.404863434989e-01       2.915655010488e+03       1.538155183114e-02       1.091260632185e+04       4.481943051799e+02       2.656994418703e+05       6.923948643343e+02       9.670027031692e-07       3.594673668575e-05       1.928924297444e-04       4.191249637826e-08       6.685031594247e-07       1.098066950435e-07       5.965745249828e-06       2.365921367340e-04       1.098066950435e-07       0.000000000000e+00       5.965745249828e-06       2.365921367340e-04       5.398583561675e-07      -1.377618102748e-09       5.384064028771e-02       9.949729877715e-01 
       2.308762222232e+01       1.427841149285e-01       2.932716022809e+03       1.513498354079e-02       1.089554530953e+04       4.523296325793e+02       2.624477793222e+05       6.942230408589e+02       9.263066825666e-07       3.480605500606e-05       1.867714607485e-04       4.191249637826e-08       6.403694031698e-07       1.051855130042e-07       5.776436930365e-06       2.290677267800e-04       1.051855130042e-07       0.000000000000e+00       5.776436930365e-06       2.290677267800e-04       5.153747032019e-07      -1.312520129081e-09       5.441956761811e-02       9.950222822672e-01 
       2.283009142684e+01       1.451193194001e-01       2.949869598466e+03       1.489237542936e-02       1.087839173387e+04       4.564981115273e+02       2.592330695952e+05       6.960516204553e+02       8.873233418640e-07       3.370157006673e-05       1.808447257175e-04       4.191249637826e-08       6.134196476631e-07       1.007588120340e-07       5.593135846933e-06       2.217828459291e-04       1.007588120340e-07       0.000000000000e+00       5.593135846933e-06       2.217828459291e-04       4.919214374754e-07      -1.250498938377e-09       5.500474887759e-02       9.950709174243e-01 
       2.257531400029e+01       1.474925655154e-01       2.967116230798e+03       1.465366375046e-02       1.086114510154e+04       4.606999126888e+02       2.560549061715e+05       6.978805987940e+02       8.499806034380e-07       3.263213325282e-05       1.751060611122e-04       4.191249637826e-08       5.876040645862e-07       9.651840745502e-08       5.415651374605e-06       2.147298613115e-04       9.651840745502e-08       0.000000000000e+00       5.415651374605e-06       2.147298613115e-04       4.694551954482e-07      -1.191409078032e-09       5.559625154148e-02       9.951188956544e-01 
       2.232326050525e+01       1.499044717573e-01       2.984456415746e+03       1.441878578850e-02       1.084380491659e+04       4.649352055281e+02       2.529128869378e+05       6.997099715793e+02       8.142094230309e-07       3.159663239787e-05       1.695494989781e-04       4.191249637826e-08       5.628749226301e-07       9.245645903911e-08       5.243798937467e-06       2.079013836145e-04       9.245645903911e-08       0.000000000000e+00       5.243798937467e-06       2.079013836145e-04       4.479344385218e-07      -1.135111973348e-09       5.619414380952e-02       9.951662191961e-01 
       2.207390181905e+01       1.523556666459e-01       3.001890651864e+03       1.418767984194e-02       1.082637068048e+04       4.692041582469e+02       2.498066141379e+05       7.015397345491e+02       7.799436620915e-07       3.059399062732e-05       1.641692607391e-04       4.191249637826e-08       5.391864992442e-07       8.856545651186e-08       5.077399816673e-06       2.012902592973e-04       8.856545651186e-08       0.000000000000e+00       5.077399816673e-06       2.012902592973e-04       4.273193762376e-07      -1.081475602213e-09       5.679849461342e-02       9.952128901135e-01 
       2.182720913035e+01       1.548467888989e-01       3.019419440329e+03       1.396028520679e-02       1.080884189201e+04       4.735069377203e+02       2.467356943258e+05       7.033698834743e+02       7.471199654904e-07       2.962316523857e-05       1.589597511881e-04       4.191249637826e-08       5.164949960975e-07       8.483820566647e-08       4.916280964579e-06       1.948895630548e-04       8.483820566647e-08       0.000000000000e+00       4.916280964579e-06       1.948895630548e-04       4.075718927065e-07      -1.030374185158e-09       5.740937362445e-02       9.952589102942e-01 
       2.158315393587e+01       1.573784876020e-01       3.037043284952e+03       1.373654216036e-02       1.079121804739e+04       4.778437094319e+02       2.436997383197e+05       7.052004141581e+02       7.156776443795e-07       2.868314661665e-05       1.539155526681e-04       4.191249637826e-08       4.947584580987e-07       8.126781506221e-08       4.760274824786e-06       1.886925905234e-04       8.126781506221e-08       0.000000000000e+00       4.760274824786e-06       1.886925905234e-04       3.886554761352e-07      -9.816878900874e-10       5.802685126137e-02       9.953042814419e-01 
       2.134170803706e+01       1.599514223719e-01       3.054762692191e+03       1.351639194534e-02       1.077349864015e+04       4.822146374072e+02       2.406983611559e+05       7.070313224357e+02       6.855585639829e-07       2.777295718423e-05       1.490314194383e-04       4.191249637826e-08       4.739366958243e-07       7.784768328258e-08       4.609219157887e-06       1.826928512199e-04       7.784768328258e-08       0.000000000000e+00       4.609219157887e-06       1.826928512199e-04       3.705351513183e-07      -9.353025509846e-10       5.865099869815e-02       9.953490050782e-01 
       2.110284353686e+01       1.625662635266e-01       3.072578171159e+03       1.329977675403e-02       1.075568316118e+04       4.866198841450e+02       2.377311820436e+05       7.088626041734e+02       6.567070361095e-07       2.689165038501e-05       1.443022722187e-04       4.191249637826e-08       4.539912112105e-07       7.457148672972e-08       4.462956872745e-06       1.768840617069e-04       7.457148672972e-08       0.000000000000e+00       4.462956872745e-06       1.768840617069e-04       3.531774149717e-07      -8.911093999172e-10       5.928188787184e-02       9.953930825377e-01 
       2.086653283645e+01       1.652236922622e-01       3.090490233635e+03       1.308663971297e-02       1.073777109871e+04       4.910596105481e+02       2.347978243201e+05       7.106942552686e+02       6.290697161891e-07       2.603830969935e-05       1.397231929077e-04       4.191249637826e-08       4.348851263731e-07       7.143316793250e-08       4.321335863125e-06       1.712601389771e-04       7.143316793250e-08       0.000000000000e+00       4.321335863125e-06       1.712601389771e-04       3.365501737866e-07      -8.490048117288e-10       5.991959149073e-02       9.954365149598e-01 
       2.063274863211e+01       1.679244008242e-01       3.108499394078e+03       1.287692486772e-02       1.071976193826e+04       4.955339758514e+02       2.318979154065e+05       7.125262716487e+02       6.025955046419e-07       2.521204769110e-05       1.352894194676e-04       4.191249637826e-08       4.165831154225e-07       6.842692434667e-08       4.184208849512e-06       1.658151940490e-04       6.842692434667e-08       0.000000000000e+00       4.184208849512e-06       1.658151940490e-04       3.206226850921e-07      -8.088900608083e-10       6.056418304223e-02       9.954793032895e-01 
       2.040146391200e+01       1.706690926869e-01       3.126606169634e+03       1.267057716793e-02       1.070165516271e+04       5.000431375494e+02       2.290310867633e+05       7.143586492707e+02       5.772354523984e-07       2.441200508473e-05       1.309963409722e-04       4.191249637826e-08       3.990513391489e-07       6.554719762630e-08       4.051433225946e-06       1.605435257685e-04       6.554719762630e-08       0.000000000000e+00       4.051433225946e-06       1.605435257685e-04       3.053655000130e-07      -7.706710893669e-10       6.121573680105e-02       9.955214482717e-01 
       2.017265195311e+01       1.734584827383e-01       3.144811080147e+03       1.246754245263e-02       1.068345025219e+04       5.045872513209e+02       2.261969738480e+05       7.161913841207e+02       5.529426703965e-07       2.363734987171e-05       1.268394928122e-04       4.191249637826e-08       3.822573824555e-07       6.278866334682e-08       3.922870911716e-06       1.554396148082e-04       6.278866334682e-08       0.000000000000e+00       3.922870911716e-06       1.554396148082e-04       2.907504090213e-07      -7.342582866777e-10       6.187432783748e-02       9.955629504464e-01 
       1.994628631811e+01       1.762932974589e-01       3.163114648172e+03       1.226776743581e-02       1.066514668417e+04       5.091664709532e+02       2.233952160712e+05       7.180244722133e+02       5.296722428861e-07       2.288727644527e-05       1.228145520512e-04       4.191249637826e-08       3.661701944249e-07       6.014622116047e-08       3.798388207768e-06       1.504981178590e-04       6.014622116047e-08       0.000000000000e+00       3.798388207768e-06       1.504981178590e-04       2.767503897789e-07      -6.995662787604e-10       6.254003202558e-02       9.956038101464e-01 
       1.972234085234e+01       1.791742751116e-01       3.181517398983e+03       1.207119969217e-02       1.064674393336e+04       5.137809482637e+02       2.206254567546e+05       7.198579095911e+02       5.073811443830e-07       2.216100476261e-05       1.189173329309e-04       4.191249637826e-08       3.507600309088e-07       5.761498536610e-08       3.677855657656e-06       1.457138620082e-04       5.761498536610e-08       0.000000000000e+00       3.677855657656e-06       1.457138620082e-04       2.633395571744e-07      -6.665137280151e-10       6.321292605156e-02       9.956440274917e-01 
       1.950078968076e+01       1.821021659337e-01       3.200019860583e+03       1.187778764317e-02       1.062824147176e+04       5.184308330197e+02       2.178873430888e+05       7.216916923238e+02       4.860281601178e-07       2.145777953365e-05       1.151437825177e-04       4.191249637826e-08       3.359983995322e-07       5.519027587585e-08       3.561147912919e-06       1.410818392962e-04       5.519027587585e-08       0.000000000000e+00       3.561147912919e-06       1.410818392962e-04       2.504931154637e-07      -6.350231423349e-10       6.389308742229e-02       9.956836023835e-01 
       1.928160720497e+01       1.850777323254e-01       3.218622563716e+03       1.168748054327e-02       1.060963876862e+04       5.231162728575e+02       2.151805260919e+05       7.235258165079e+02       4.655738098324e-07       2.077686943561e-05       1.114899764881e-04       4.191249637826e-08       3.218580070131e-07       5.286760956195e-08       3.448143602725e-06       1.365972014492e-04       5.286760956195e-08       0.000000000000e+00       3.448143602725e-06       1.365972014492e-04       2.381873124242e-07      -6.050206932499e-10       6.458059447369e-02       9.957225345018e-01 
       1.906476810027e+01       1.881017490489e-01       3.237326041876e+03       1.150022846639e-02       1.059093529046e+04       5.278374131981e+02       2.125046605681e+05       7.253602782660e+02       4.459802747835e-07       2.011756635245e-05       1.079521150471e-04       4.191249637826e-08       3.083127086995e-07       5.064269196772e-08       3.338725207643e-06       1.322552547791e-04       5.064269196772e-08       0.000000000000e+00       3.338725207643e-06       1.322552547791e-04       2.263993954386e-07      -5.764360426726e-10       6.527552637939e-02       9.957608232980e-01 
       1.885024731269e+01       1.911750034297e-01       3.256130831316e+03       1.131598229262e-02       1.057213050102e+04       5.325943971624e+02       2.098594050673e+05       7.271950737462e+02       4.272113278183e-07       1.947918463845e-05       1.045265189772e-04       4.191249637826e-08       2.953374602290e-07       4.851140936744e-08       3.232778937439e-06       1.280514552469e-04       4.851140936744e-08       0.000000000000e+00       3.232778937439e-06       1.280514552469e-04       2.151075694267e-07      -5.492021778403e-10       6.597796315942e-02       9.957984679924e-01 
       1.863802005614e+01       1.942982955527e-01       3.275037471060e+03       1.113469369514e-02       1.055322386128e+04       5.373873654835e+02       2.072444218448e+05       7.290301991215e+02       4.092322663932e-07       1.886106040519e-05       1.012096258116e-04       4.191249637826e-08       2.829082712238e-07       4.646982116029e-08       3.130194612730e-06       1.239814036847e-04       4.646982116029e-08       0.000000000000e+00       3.130194612730e-06       1.239814036847e-04       2.042909565475e-07      -5.232552540651e-10       6.668798568885e-02       9.958354675679e-01 
       1.842806180953e+01       1.974724384737e-01       3.294046502909e+03       1.095631512734e-02       1.053421482943e+04       5.422164564178e+02       2.046593768211e+05       7.308656505888e+02       3.920098484105e-07       1.826255083110e-05       9.799798612979e-05       4.191249637826e-08       2.710021609342e-07       4.451415258445e-08       3.030865550406e-06       1.200408411696e-04       4.451415258445e-08       0.000000000000e+00       3.030865550406e-06       1.200408411696e-04       1.939295575981e-07      -4.985344449218e-10       6.740567570669e-02       9.958718207619e-01 
       1.822034831393e+01       2.006982584281e-01       3.313158471456e+03       1.078079981015e-02       1.051510286088e+04       5.470818056540e+02       2.021039395430e+05       7.327014243691e+02       3.755122307565e-07       1.768303349300e-05       9.488825997017e-05       4.191249637826e-08       2.595971157481e-07       4.264078773786e-08       2.934688452686e-06       1.162256445465e-04       4.264078773786e-08       0.000000000000e+00       2.934688452686e-06       1.162256445465e-04       1.840042150359e-07      -4.749817995238e-10       6.813111582481e-02       9.959075260617e-01 
