# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_idr            15:(.)rho_idm_dr         16:(.)rho_crit           17:(.)rho_g_twin         18:(.)rho_ur_twin        19:(.)rho_b_twin         20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       1.048753825145e+12       6.714020826071e-22       4.317771526985e-07       2.428919736967e+18       1.382630059125e+04       1.318355200214e-08       1.450038563269e+16       2.492870387098e-07       3.328689632167e+36       2.872722538984e+27       1.541520821126e+28       4.199750174474e-08       2.301171991097e+36       2.697894469019e+35       1.733758066541e+26       5.899651088627e+36       2.697894469019e+35       0.000000000000e+00       1.733758066541e+26       5.899651088627e+36       1.966550356722e+36      -1.738505476407e+43       5.860028052687e-05       1.977235582393e-01 
       1.037541161464e+12       6.859921257364e-22       4.364446795080e-07       2.377260184519e+18       1.382630059125e+04       1.332602609397e-08       1.434535597420e+16       2.519810736794e-07       3.188602720924e+36       2.781563722547e+27       1.492604432000e+28       4.199750174474e-08       2.204327853585e+36       2.584353925142e+35       1.678742742620e+26       5.651365984899e+36       2.584353925142e+35       0.000000000000e+00       1.678742742620e+26       5.651365984899e+36       1.883788655675e+36      -1.647536131104e+43       5.872482526159e-05       1.973042231803e-01 
       1.026448377037e+12       7.008992206514e-22       4.411613190314e-07       2.326699354673e+18       1.382630059124e+04       1.347003989732e-08       1.419198380232e+16       2.547042229814e-07       3.054411325597e+36       2.693297607964e+27       1.445240284721e+28       4.199750174474e-08       2.111559372742e+36       2.475591713882e+35       1.625473173315e+26       5.413529887035e+36       2.475591713882e+35       0.000000000000e+00       1.625473173315e+26       5.413529887035e+36       1.804509956576e+36      -1.561326863772e+43       5.884936999686e-05       1.968866630346e-01 
       1.015474190186e+12       7.161302575895e-22       4.459288902581e-07       2.277213879217e+18       1.382630059124e+04       1.361561005178e-08       1.404025139617e+16       2.574568012563e-07       2.925867335153e+36       2.607832402423e+27       1.399379122693e+28       4.199750174474e-08       2.022695025771e+36       2.371406740181e+35       1.573893961771e+26       5.185703051701e+36       2.371406740181e+35       0.000000000000e+00       1.573893961771e+26       5.185703051701e+36       1.728567678314e+36      -1.479628597735e+43       5.897391473267e-05       1.964708665595e-01 
       1.004617332935e+12       7.316922754775e-22       4.507473931881e-07       2.228780886949e+18       1.382630059123e+04       1.376275337678e-08       1.389014122434e+16       2.602391265387e-07       2.802733080242e+36       2.525079225935e+27       1.354973252359e+28       4.199750174474e-08       1.937570508361e+36       2.271606372015e+35       1.523951469007e+26       4.967464242031e+36       2.271606372015e+35       0.000000000000e+00       1.523951469007e+26       4.967464242031e+36       1.655821408601e+36      -1.402205289549e+43       5.909845946904e-05       1.960568226022e-01 
       9.938765508637e+11       7.475924673998e-22       4.556186468108e-07       2.181377993102e+18       1.382630059123e+04       1.391148687349e-08       1.374163594283e+16       2.630515203072e-07       2.684780893755e+36       2.444952018896e+27       1.311976493600e+28       4.199750174474e-08       1.856028430899e+36       2.176006084231e+35       1.475593758137e+26       4.758409948790e+36       2.176006084231e+35       0.000000000000e+00       1.475593758137e+26       4.758409948790e+36       1.586136644359e+36      -1.328833247021e+43       5.922300420598e-05       1.956445201094e-01 
       9.832506029643e+11       7.638381815048e-22       4.605426511262e-07       2.134983289000e+18       1.382630059122e+04       1.406182772685e-08       1.359471839310e+16       2.658943075075e-07       2.571792689888e+36       2.367367452596e+27       1.270344131711e+28       4.199750174474e-08       1.777918027469e+36       2.084429117372e+35       1.428770540360e+26       4.558153644308e+36       2.084429117372e+35       0.000000000000e+00       1.428770540360e+26       4.558153644308e+36       1.519384543032e+36      -1.259300482913e+43       5.934754894350e-05       1.952339481146e-01 
       9.727382614968e+11       7.804369267531e-22       4.655194061343e-07       2.089575331932e+18       1.382630059122e+04       1.421379330749e-08       1.344937160005e+16       2.687678166034e-07       2.463559560911e+36       2.292244842556e+27       1.230032870898e+28       4.199750174474e-08       1.703094877091e+36       1.996706150860e+35       1.383433122658e+26       4.366325067819e+36       1.996706150860e+35       0.000000000000e+00       1.383433122658e+26       4.366325067819e+36       1.455441684363e+36      -1.193406102470e+43       5.947209368159e-05       1.948250957486e-01 
       9.623383118476e+11       7.973963744292e-22       4.705507308245e-07       2.045133135243e+18       1.382630059121e+04       1.436740117376e-08       1.330557877006e+16       2.716723796036e-07       2.359881390915e+36       2.219506064621e+27       1.191000789251e+28       4.199750174474e-08       1.631420636699e+36       1.912674989931e+35       1.339534357162e+26       4.182569540870e+36       1.912674989931e+35       0.000000000000e+00       1.339534357162e+26       4.182569540870e+36       1.394189842202e+36      -1.130959722991e+43       5.959663842028e-05       1.944179522290e-01 
       9.520495523891e+11       8.147243629250e-22       4.756348062074e-07       2.001636158633e+18       1.382630059121e+04       1.452266907379e-08       1.316332328907e+16       2.746083321070e-07       2.260566485807e+36       2.149075473717e+27       1.153207295153e+28       4.199750174474e-08       1.562762785356e+36       1.832180265748e+35       1.297028592119e+26       4.006547311548e+36       1.832180265748e+35       0.000000000000e+00       1.297028592119e+26       4.006547311548e+36       1.335515765913e+36      -1.071780923771e+43       5.972118315957e-05       1.940125068652e-01 
       9.418707943405e+11       8.324289010553e-22       4.807752702618e-07       1.959064298664e+18       1.382630059120e+04       1.467961494747e-08       1.302258872064e+16       2.775760133399e-07       2.165431218885e+36       2.080879825178e+27       1.116613085059e+28       4.199750174474e-08       1.496994379227e+36       1.755073148134e+35       1.255871624415e+26       3.837932926298e+36       1.755073148134e+35       0.000000000000e+00       1.255871624415e+26       3.837932926298e+36       1.279310970975e+36      -1.015698724833e+43       5.984572789948e-05       1.936087490562e-01 
       9.318008616311e+11       8.505181711622e-22       4.859721229877e-07       1.917397879466e+18       1.382630059120e+04       1.483825692861e-08       1.288335880406e+16       2.805757661919e-07       2.074299691322e+36       2.014848198581e+27       1.081180102628e+28       4.199750174474e-08       1.433993816872e+36       1.681211070394e+35       1.216020653607e+26       3.676414628182e+36       1.681211070394e+35       0.000000000000e+00       1.216020653607e+26       3.676414628182e+36       1.225471538411e+36      -9.625510929269e+42       5.997027264000e-05       1.932066682865e-01 
       9.218385907638e+11       8.690005342574e-22       4.912235453958e-07       1.876617643650e+18       1.382630059119e+04       1.499861334696e-08       1.274561745248e+16       2.836079372626e-07       1.987003406941e+36       1.950911923988e+27       1.046871499144e+28       4.199750174474e-08       1.373644614409e+36       1.610457465718e+35       1.177434237415e+26       3.521693780459e+36       1.610457465718e+35       0.000000000000e+00       1.177434237415e+26       3.521693780459e+36       1.173897922640e+36      -9.121844733837e+42       6.009481738115e-05       1.928062541317e-01 
       9.119828306811e+11       8.878845318962e-22       4.965313564753e-07       1.836704743400e+18       1.382630059119e+04       1.516070273038e-08       1.260934875101e+16       2.866728768914e-07       1.903380960673e+36       1.889004510532e+27       1.013651595193e+28       4.199750174474e-08       1.315835190149e+36       1.542681514676e+35       1.140072248622e+26       3.373484314429e+36       1.542681514676e+35       0.000000000000e+00       1.140072248622e+26       3.373484314429e+36       1.124494767430e+36      -8.644533464622e+42       6.021936212293e-05       1.924074962489e-01 
       9.022324426318e+11       9.071788926191e-22       5.018973752158e-07       1.797640731767e+18       1.382630059118e+04       1.532454380695e-08       1.247453695496e+16       2.897709392109e-07       1.823277740138e+36       1.829061577274e+27       9.814858435603e+27       4.199750174474e-08       1.260458658281e+36       1.477757903343e+35       1.103895833343e+26       3.231512200508e+36       1.477757903343e+35       0.000000000000e+00       1.103895833343e+26       3.231512200508e+36       1.077170729584e+36      -8.192198069127e+42       6.034390686537e-05       1.920103843859e-01 
       8.925863000397e+11       9.268925331272e-22       5.073216016172e-07       1.759407554140e+18       1.382630059118e+04       1.549015550714e-08       1.234116648793e+16       2.929024821731e-07       1.746545639769e+36       1.771020786243e+27       9.503407933042e+27       4.199750174474e-08       1.207412631256e+36       1.415566591602e+35       1.068867370622e+26       3.095514941566e+36       1.415566591602e+35       0.000000000000e+00       1.068867370622e+26       3.095514941566e+36       1.031838310062e+36      -7.763531655398e+42       6.046845160846e-05       1.916149083692e-01 
       8.830432883732e+11       9.470345654550e-22       5.128040356794e-07       1.721987539905e+18       1.382630059117e+04       1.565755696601e-08       1.220922194008e+16       2.960678676062e-07       1.673042786978e+36       1.714821777613e+27       9.201840549649e+27       4.199750174474e-08       1.156599030470e+36       1.355992591193e+35       1.034950433304e+26       2.965241087587e+36       1.355992591193e+35       0.000000000000e+00       1.034950433304e+26       2.965241087587e+36       9.884136921891e+35      -7.357295716137e+42       6.059299635223e-05       1.912210581149e-01 
       8.736023050166e+11       9.676142982536e-22       5.183464963920e-07       1.685363394273e+18       1.382630059116e+04       1.582676752540e-08       1.207868806631e+16       2.992674612418e-07       1.602633279844e+36       1.660406106929e+27       8.909842668836e+27       4.199750174474e-08       1.107923904932e+36       1.298925753111e+35       1.002109750157e+26       2.840449770757e+36       1.298925753111e+35       0.000000000000e+00       1.002109750157e+26       2.840449770757e+36       9.468165866954e+35      -6.972316550397e+42       6.071754109667e-05       1.908288236166e-01 
       8.642622591429e+11       9.886412433265e-22       5.239489837550e-07       1.649518190293e+18       1.382630059116e+04       1.599780673618e-08       1.194954978452e+16       3.025016327682e-07       1.535186935835e+36       1.607717184328e+27       8.627110625867e+27       4.199750174474e-08       1.061297257546e+36       1.244260563946e+35       9.703111691893e+25       2.720910260108e+36       1.244260563946e+35       0.000000000000e+00       9.703111691893e+25       2.720910260108e+36       9.069700832587e+35      -6.607481872511e+42       6.084208584179e-05       1.904381949529e-01 
